42.7725	14.8221	2.11771	2.09648	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7953	14.8337	2.37497	2.21075	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3555	16.5558	2.68953	1.38679	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4027	16.5716	2.76986	1.41378	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.155	17.2887	2.68119	0.209389	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1525	17.2907	2.77205	0.24739	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6248	19.0611	2.32234	2.84439	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5743	19.0393	2.12042	2.75116	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7167	19.9112	3.90359	-0.389125	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6035	19.8707	3.34764	-0.595043	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0411	21.0798	1.76603	2.42599	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0304	21.0761	1.85666	2.46763	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.656	21.7943	3.17108	-0.474336	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6558	21.7956	3.17668	-0.469972	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8819	22.7778	1.49065	1.93895	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9211	22.7931	1.86418	2.09617	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3766	23.4173	2.86536	-0.384565	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4381	23.4413	2.87859	-0.376042	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3391	23.989	2.99513	1.22077	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1696	23.9278	2.28399	0.955572	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2648	24.3622	1.88448	0.0372296	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4085	24.4139	2.40881	0.231976	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8271	24.8826	2.4459	0.641149	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7718	24.8623	2.21926	0.557094	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8941	24.7188	1.98079	-0.659982	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9794	24.7486	2.29854	-0.550822	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0043	25.2519	1.85753	1.23721	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9803	25.2433	1.75809	1.20087	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1194	24.9404	2.36985	-1.35029	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1134	24.9402	2.22712	-1.39026	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1103	25.0262	1.8955	1.12565	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0734	25.0139	1.62686	1.03699	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8072	24.8774	1.74668	-0.969228	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8648	24.8948	1.8456	-0.937604	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.622	24.6344	1.72428	0.2169	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5827	24.6234	1.52444	0.158141	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1728	24.552	1.634	-0.229622	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1798	24.5533	1.63511	-0.230492	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6403	23.8119	1.26742	-1.12134	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7255	23.835	1.54965	-1.04474	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9482	23.522	0.971649	0.181034	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.06	23.5516	1.1368	0.227551	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8161	22.7936	2.25921	-1.40865	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6883	22.7622	1.74119	-1.53391	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5069	22.3011	0.0389676	0.228337	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.634	22.3334	0.581957	0.367325	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5105	21.6749	1.08588	-1.36277	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6026	21.6979	1.31271	-1.3057	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7197	21.1102	0.978255	-0.0943929	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7763	21.1242	0.984579	-0.0889612	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8588	20.9542	1.16788	-0.220185	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.908	20.9655	1.07617	-0.240132	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4733	20.2195	0.0687788	-1.13808	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6323	20.2541	0.801506	-0.982932	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3121	19.6551	2.50758	-0.269976	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0093	19.594	1.23213	-0.524426	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5123	19.6943	-0.137714	0.492821	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6122	19.715	0.432071	0.61959	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2622	19.168	0.792715	-1.35311	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3225	19.179	0.974373	-1.31834	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5254	18.7206	1.4548	0.15946	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4438	18.7035	1.01654	0.0731712	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2137	18.3769	0.523774	-0.621691	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3878	0.779855	-0.574329	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0368	17.3603	0.723261	-1.34627	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0751	17.3665	1.02656	-1.29977	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9976	16.9817	0.865191	0.249614	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9913	0.863952	0.250087	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5417	1.37534	-0.92375	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5345	1.13894	-0.961433	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.385	16.3933	1.34384	0.436317	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3746	0.988428	0.375072	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.007	15.3631	0.437229	-1.99267	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3701	1.03236	-1.92058	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.113	15.2579	1.12937	1.14927	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2486	1.01336	1.12968	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.536	14.4548	1.84052	-2.11271	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4426	1.54201	-2.15191	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0358	1.29059	0.801086	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0289	1.24573	0.795316	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6686	1.32745	-1.16177	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6739	1.55611	-1.13421	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.536	13.5641	1.30543	0.596649	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5607	1.33693	0.599381	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5925	1.69409	-2.0495	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6024	1.86295	-2.0286	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4742	1.73703	1.18814	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4723	1.65579	1.17986	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.798	12.5583	2.11348	-0.66438	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5568	1.96586	-0.681456	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.102	1.84535	-0.299773	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1082	2.07648	-0.276592	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.951	11.9997	2.32405	0.012403	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9973	2.18001	-0.0010797	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.7	12.2898	1.41418	0.483161	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3012	1.92909	0.540285	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.558	12.8295	3.5071	0.546847	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8083	2.59077	0.441403	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.907	12.778	0.570159	-0.392271	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8089	2.05777	-0.235238	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.846	13.3218	3.19614	1.05083	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3068	2.626	0.984181	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.952	13.7006	1.87484	-0.0285397	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.071	13.7133	2.29405	0.0189986	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.095	14.5016	1.79183	1.31297	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5156	2.30501	1.3777	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.067	15.0533	3.32566	-0.0262488	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0441	2.8167	-0.0891828	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2059	2.38304	2.02139	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2124	2.59268	2.05155	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.33	17.0169	2.79572	-0.0570352	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0195	2.86677	-0.046409	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.892	17.9847	2.27668	1.65566	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9857	2.50704	1.69237	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.47216	0.822863	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.496	19.1792	2.76178	0.865243	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.76313	1.59043	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4688	2.61899	1.56777	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.688	22.1137	2.32491	1.69183	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1187	2.6113	1.74384	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4935	2.767	1.12161	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.49	2.68735	1.10657	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.807	2.61236	1.46155	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8043	2.49684	1.44042	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.9	26.0321	3.20975	1.09829	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0295	2.99179	1.0566	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.417	27.4234	2.12059	1.60563	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4354	2.39047	1.65846	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7707	1.90255	1.0963	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8011	2.47773	1.20961	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.821	30.2045	3.53737	1.56924	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1799	2.84189	1.4248	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.102	31.3736	2.00643	1.00766	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3894	2.45451	1.10025	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.169	32.3412	3.45754	0.878329	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3266	2.9394	0.77119	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.647	33.4601	2.22022	1.36499	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4621	2.33944	1.39197	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2056	2.37783	0.291103	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2111	2.4744	0.310552	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.138	35.1375	3.66277	1.39447	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0923	2.64662	1.17856	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7567	2.70991	0.306565	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7379	2.46928	0.25763	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5119	2.04021	1.12178	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.737	36.512	2.03101	1.1192	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9453	2.33838	-0.0371369	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9583	2.46163	-0.0118222	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4019	2.46991	0.762736	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3993	2.24489	0.713945	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.567	2.28871	-0.213281	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5604	2.20319	-0.23131	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.476	37.2795	1.37459	-0.341858	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2971	1.86073	-0.245006	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.984	37.3963	2.9466	0.373909	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3582	2.07174	0.198843	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7274	1.82803	0.480805	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7205	1.79453	0.47402	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.297	37.2928	1.39007	-1.07096	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3033	1.6883	-1.01408	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.543	36.992	2.68373	0.210335	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.954	1.80605	0.0444294	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.965	36.4608	1.44392	-0.87976	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4565	1.42228	-0.883266	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.995	36.1925	0.745061	0.148602	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2015	1.20178	0.233696	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
